id_solicitud,fecha_solicitud,semana,prioridad,area_solicitante,tipo_etiqueta,canal_informal_flag,version_incorrecta_flag,problema_trazabilidad_flag,reproceso_flag
SOL-202606-00265,2026-06-23,Semana 4,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00266,2026-06-04,Semana 1,Media,Planeación,Hangtag,0,1,1,0
SOL-202606-00267,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,1
SOL-202606-00268,2026-06-29,Semana 5,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00269,2026-06-24,Semana 4,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-00270,2026-06-26,Semana 4,Alta,Calidad,Sticker promocional,0,0,0,0
SOL-202606-00271,2026-06-09,Semana 2,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00272,2026-06-02,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-00273,2026-06-09,Semana 2,Media,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-00274,2026-06-15,Semana 3,Media,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-00275,2026-06-29,Semana 5,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-00276,2026-06-08,Semana 2,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00277,2026-06-05,Semana 1,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-00278,2026-06-15,Semana 3,Media,Unidad de Negocio,Etiqueta de talla,1,0,1,0
SOL-202606-00279,2026-06-30,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00280,2026-06-26,Semana 4,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-00281,2026-06-10,Semana 2,Alta,Desarrollo de Producto,Etiqueta de composición,0,1,1,1
SOL-202606-00282,2026-06-15,Semana 3,Alta,Diseño de Tags,Etiqueta de cuidado,1,0,1,1
SOL-202606-00283,2026-06-02,Semana 1,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-00284,2026-06-08,Semana 2,Alta,Calidad,Etiqueta de cuidado,1,0,1,0
SOL-202606-00285,2026-06-21,Semana 3,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00286,2026-06-17,Semana 3,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00287,2026-06-10,Semana 2,Baja,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00288,2026-06-25,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00289,2026-06-01,Semana 1,Baja,Planeación,Hangtag,0,0,0,0
SOL-202606-00290,2026-06-15,Semana 3,Baja,Planeación,Hangtag,1,0,1,0
SOL-202606-00291,2026-06-19,Semana 3,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00292,2026-06-16,Semana 3,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00293,2026-06-30,Semana 5,Alta,Desarrollo de Producto,Etiqueta de composición,1,0,1,0
SOL-202606-00294,2026-06-18,Semana 3,Alta,Mercadeo,Hangtag,1,0,1,0
SOL-202606-00295,2026-06-11,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00296,2026-06-09,Semana 2,Media,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-00297,2026-06-10,Semana 2,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00298,2026-06-26,Semana 4,Alta,Calidad,Hangtag,0,0,0,0
SOL-202606-00299,2026-06-03,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00300,2026-06-02,Semana 1,Baja,Unidad de Negocio,Hangtag,1,1,1,0
SOL-202606-00301,2026-06-10,Semana 2,Alta,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-00302,2026-06-30,Semana 5,Media,Mercadeo,Etiqueta de composición,1,0,1,1
SOL-202606-00303,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,1,0,1,0
SOL-202606-00304,2026-06-17,Semana 3,Baja,Desarrollo de Producto,Etiqueta de talla,1,0,1,0
SOL-202606-00305,2026-06-12,Semana 2,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00306,2026-06-26,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00307,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00308,2026-06-22,Semana 4,Baja,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00309,2026-06-24,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00310,2026-06-17,Semana 3,Baja,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-00311,2026-06-17,Semana 3,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-00312,2026-06-01,Semana 1,Alta,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00313,2026-06-23,Semana 4,Media,Diseño de Tags,Etiqueta de talla,1,0,1,0
SOL-202606-00314,2026-06-11,Semana 2,Media,Diseño de Tags,Sticker promocional,0,1,1,1
SOL-202606-00315,2026-06-25,Semana 4,Media,Planeación,Hangtag,0,1,1,0
SOL-202606-00316,2026-06-08,Semana 2,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00317,2026-06-25,Semana 4,Baja,Mercadeo,Sticker promocional,1,1,1,0
SOL-202606-00318,2026-06-07,Semana 1,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00319,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00320,2026-06-24,Semana 4,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-00321,2026-06-03,Semana 1,Media,Desarrollo de Producto,Etiqueta de talla,0,1,1,0
SOL-202606-00322,2026-06-02,Semana 1,Baja,Calidad,Etiqueta de cuidado,0,0,0,1
SOL-202606-00323,2026-06-24,Semana 4,Alta,Diseño de Tags,Hangtag,1,0,1,1
SOL-202606-00324,2026-06-04,Semana 1,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00325,2026-06-01,Semana 1,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-00326,2026-06-19,Semana 3,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-00327,2026-06-04,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00328,2026-06-16,Semana 3,Baja,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00329,2026-06-23,Semana 4,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-00330,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00331,2026-06-15,Semana 3,Alta,Diseño de Tags,Etiqueta de talla,1,0,1,0
SOL-202606-00332,2026-06-18,Semana 3,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-00333,2026-06-30,Semana 5,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00334,2026-06-16,Semana 3,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00335,2026-06-03,Semana 1,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00336,2026-06-17,Semana 3,Alta,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-00337,2026-06-16,Semana 3,Baja,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-00338,2026-06-17,Semana 3,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-00339,2026-06-19,Semana 3,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-00340,2026-06-08,Semana 2,Media,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-00341,2026-06-11,Semana 2,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-00342,2026-06-11,Semana 2,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-00343,2026-06-25,Semana 4,Alta,Desarrollo de Producto,Etiqueta de talla,1,0,1,0
SOL-202606-00344,2026-06-03,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,0,1,1,0
SOL-202606-00345,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00346,2026-06-09,Semana 2,Baja,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-00347,2026-06-30,Semana 5,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00348,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00349,2026-06-17,Semana 3,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00350,2026-06-09,Semana 2,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-00351,2026-06-03,Semana 1,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-00352,2026-06-16,Semana 3,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-00353,2026-06-16,Semana 3,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-00354,2026-06-29,Semana 5,Baja,Diseño de Tags,Etiqueta de composición,1,0,1,1
SOL-202606-00355,2026-06-01,Semana 1,Media,Diseño de Tags,Sticker promocional,0,1,1,0
SOL-202606-00356,2026-06-24,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-00357,2026-06-29,Semana 5,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-00358,2026-06-30,Semana 5,Media,Planeación,Sticker promocional,1,1,1,0
SOL-202606-00359,2026-06-18,Semana 3,Baja,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-00360,2026-06-25,Semana 4,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00361,2026-06-29,Semana 5,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00362,2026-06-30,Semana 5,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00363,2026-06-09,Semana 2,Alta,Diseño de Tags,Etiqueta de cuidado,1,1,1,1
SOL-202606-00364,2026-06-30,Semana 5,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00365,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00366,2026-06-12,Semana 2,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00367,2026-06-23,Semana 4,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00368,2026-06-10,Semana 2,Media,Planeación,Etiqueta de talla,1,0,1,0
SOL-202606-00369,2026-06-26,Semana 4,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-00370,2026-06-03,Semana 1,Alta,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-00371,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00372,2026-06-16,Semana 3,Alta,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-00373,2026-06-04,Semana 1,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,1
SOL-202606-00374,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-00375,2026-06-25,Semana 4,Media,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-00376,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,1,1,1,0
SOL-202606-00377,2026-06-24,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00378,2026-06-22,Semana 4,Alta,Diseño de Tags,Etiqueta de composición,0,1,1,0
SOL-202606-00379,2026-06-03,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00380,2026-06-25,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00381,2026-06-02,Semana 1,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00382,2026-06-19,Semana 3,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-00383,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-00384,2026-06-01,Semana 1,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-00385,2026-06-18,Semana 3,Alta,Calidad,Sticker promocional,1,0,1,0
SOL-202606-00386,2026-06-23,Semana 4,Alta,Planeación,Sticker promocional,1,0,1,1
SOL-202606-00387,2026-06-12,Semana 2,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-00388,2026-06-11,Semana 2,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00389,2026-06-16,Semana 3,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00390,2026-06-12,Semana 2,Alta,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00391,2026-06-05,Semana 1,Media,Mercadeo,Etiqueta de talla,0,0,0,0
SOL-202606-00392,2026-06-10,Semana 2,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00393,2026-06-06,Semana 1,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-00394,2026-06-22,Semana 4,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00395,2026-06-05,Semana 1,Media,Unidad de Negocio,Sticker promocional,1,0,1,0
SOL-202606-00396,2026-06-11,Semana 2,Media,Calidad,Sticker promocional,0,1,1,1
SOL-202606-00397,2026-06-12,Semana 2,Alta,Calidad,Sticker promocional,0,0,0,0
SOL-202606-00398,2026-06-24,Semana 4,Media,Planeación,Etiqueta de cuidado,0,0,0,1
SOL-202606-00399,2026-06-05,Semana 1,Media,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-00400,2026-06-05,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00401,2026-06-12,Semana 2,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,1
SOL-202606-00402,2026-06-18,Semana 3,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,1
SOL-202606-00403,2026-06-19,Semana 3,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00404,2026-06-30,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-00405,2026-06-24,Semana 4,Alta,Calidad,Sticker promocional,0,0,0,0
SOL-202606-00406,2026-06-26,Semana 4,Media,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-00407,2026-06-15,Semana 3,Baja,Mercadeo,Etiqueta de talla,0,0,0,0
SOL-202606-00408,2026-06-22,Semana 4,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00409,2026-06-09,Semana 2,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00410,2026-06-04,Semana 1,Baja,Planeación,Hangtag,0,0,0,0
SOL-202606-00411,2026-06-23,Semana 4,Alta,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00412,2026-06-11,Semana 2,Alta,Planeación,Etiqueta de talla,1,0,1,0
SOL-202606-00413,2026-06-29,Semana 5,Baja,Planeación,Etiqueta de talla,1,0,1,0
SOL-202606-00414,2026-06-29,Semana 5,Baja,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00415,2026-06-22,Semana 4,Alta,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-00416,2026-06-11,Semana 2,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-00417,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,1,1,1,0
SOL-202606-00418,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00419,2026-06-01,Semana 1,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00420,2026-06-15,Semana 3,Media,Calidad,Etiqueta de composición,0,1,1,1
SOL-202606-00421,2026-06-25,Semana 4,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-00422,2026-06-01,Semana 1,Alta,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-00423,2026-06-26,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-00424,2026-06-29,Semana 5,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-00425,2026-06-28,Semana 4,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00426,2026-06-24,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-00427,2026-06-23,Semana 4,Baja,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-00428,2026-06-18,Semana 3,Media,Unidad de Negocio,Hangtag,0,1,1,1
SOL-202606-00429,2026-06-26,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-00430,2026-06-11,Semana 2,Media,Planeación,Etiqueta de cuidado,1,0,1,0
SOL-202606-00431,2026-06-12,Semana 2,Media,Diseño de Tags,Etiqueta logística,0,1,1,0
SOL-202606-00432,2026-06-22,Semana 4,Media,Planeación,Etiqueta logística,1,0,1,1
SOL-202606-00433,2026-06-03,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-00434,2026-06-02,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00435,2026-06-25,Semana 4,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-00436,2026-06-23,Semana 4,Baja,Diseño de Tags,Etiqueta logística,0,0,0,1
SOL-202606-00437,2026-06-12,Semana 2,Media,Unidad de Negocio,Etiqueta de talla,1,0,1,0
SOL-202606-00438,2026-06-03,Semana 1,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00439,2026-06-01,Semana 1,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,1
SOL-202606-00440,2026-06-15,Semana 3,Media,Planeación,Etiqueta de composición,0,0,0,1
SOL-202606-00441,2026-06-16,Semana 3,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00442,2026-06-01,Semana 1,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-00443,2026-06-25,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-00444,2026-06-08,Semana 2,Media,Mercadeo,Hangtag,1,0,1,0
SOL-202606-00445,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-00446,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de composición,1,0,1,1
SOL-202606-00447,2026-06-15,Semana 3,Baja,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-00448,2026-06-25,Semana 4,Baja,Diseño de Tags,Hangtag,1,0,1,1
SOL-202606-00449,2026-06-05,Semana 1,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00450,2026-06-11,Semana 2,Alta,Desarrollo de Producto,Etiqueta logística,0,0,0,1
SOL-202606-00451,2026-06-30,Semana 5,Media,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00452,2026-06-12,Semana 2,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00453,2026-06-16,Semana 3,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00454,2026-06-02,Semana 1,Media,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-00455,2026-06-24,Semana 4,Baja,Calidad,Hangtag,1,0,1,0
SOL-202606-00456,2026-06-11,Semana 2,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-00457,2026-06-08,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00458,2026-06-25,Semana 4,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-00459,2026-06-22,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00460,2026-06-26,Semana 4,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-00461,2026-06-25,Semana 4,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-00462,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00463,2026-06-10,Semana 2,Media,Diseño de Tags,Etiqueta de cuidado,0,1,1,0
SOL-202606-00464,2026-06-23,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-00465,2026-06-05,Semana 1,Alta,Unidad de Negocio,Etiqueta logística,1,0,1,0
SOL-202606-00466,2026-06-08,Semana 2,Media,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-00467,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00468,2026-06-15,Semana 3,Baja,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-00469,2026-06-03,Semana 1,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00470,2026-06-29,Semana 5,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-00471,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00472,2026-06-17,Semana 3,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-00473,2026-06-19,Semana 3,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00474,2026-06-18,Semana 3,Alta,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-00475,2026-06-04,Semana 1,Media,Mercadeo,Sticker promocional,1,0,1,0
SOL-202606-00476,2026-06-23,Semana 4,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00477,2026-06-16,Semana 3,Baja,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-00478,2026-06-08,Semana 2,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00479,2026-06-23,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-00480,2026-06-12,Semana 2,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00481,2026-06-26,Semana 4,Alta,Planeación,Etiqueta logística,0,1,1,1
SOL-202606-00482,2026-06-23,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-00483,2026-06-16,Semana 3,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,1
SOL-202606-00484,2026-06-19,Semana 3,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,1
SOL-202606-00485,2026-06-24,Semana 4,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-00486,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-00487,2026-06-15,Semana 3,Baja,Desarrollo de Producto,Hangtag,0,1,1,0
SOL-202606-00488,2026-06-23,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-00489,2026-06-15,Semana 3,Media,Calidad,Etiqueta logística,1,0,1,0
SOL-202606-00490,2026-06-08,Semana 2,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-00491,2026-06-19,Semana 3,Baja,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,1
SOL-202606-00492,2026-06-29,Semana 5,Media,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-00493,2026-06-12,Semana 2,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-00494,2026-06-15,Semana 3,Media,Planeación,Hangtag,1,1,1,0
SOL-202606-00495,2026-06-30,Semana 5,Alta,Planeación,Hangtag,0,0,0,0
SOL-202606-00496,2026-06-30,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-00497,2026-06-19,Semana 3,Media,Planeación,Etiqueta logística,1,1,1,0
SOL-202606-00498,2026-06-25,Semana 4,Media,Unidad de Negocio,Hangtag,1,1,1,1
SOL-202606-00499,2026-06-30,Semana 5,Baja,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-00500,2026-06-08,Semana 2,Alta,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00501,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,1,1,0
SOL-202606-00502,2026-06-11,Semana 2,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-00503,2026-06-09,Semana 2,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-00504,2026-06-05,Semana 1,Alta,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-00505,2026-06-26,Semana 4,Media,Calidad,Etiqueta de cuidado,1,1,1,1
SOL-202606-00506,2026-06-11,Semana 2,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,1
SOL-202606-00507,2026-06-10,Semana 2,Media,Unidad de Negocio,Etiqueta de composición,1,1,1,0
SOL-202606-00508,2026-06-23,Semana 4,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00509,2026-06-16,Semana 3,Baja,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00510,2026-06-26,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-00511,2026-06-09,Semana 2,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-00512,2026-06-01,Semana 1,Alta,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-00513,2026-06-03,Semana 1,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-00514,2026-06-23,Semana 4,Baja,Desarrollo de Producto,Hangtag,0,1,1,0
SOL-202606-00515,2026-06-17,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,1
SOL-202606-00516,2026-06-05,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,1,1,0
SOL-202606-00517,2026-06-17,Semana 3,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-00518,2026-06-19,Semana 3,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-00519,2026-06-02,Semana 1,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-00520,2026-06-03,Semana 1,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-00521,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
